4062679	mMyl9_40		Quasar 670	
4062680	mMyl9_41		Quasar 670	
4062681	mMyl9_42		Quasar 670	
4062682	mMyl9_43		Quasar 670	
4062683	mMyl9_44		Quasar 670	
4062684	mMyl9_45		Quasar 670	
4062685	mMyl9_46		Quasar 670	
4062686	mMyl9_47		Quasar 670	
4062687	mMyl9_48		Quasar 670	
4062352	mSlfn2_1		Quasar 670	
4062353	mSlfn2_2		Quasar 670	
4062354	mSlfn2_3		Quasar 670	
4062355	mSlfn2_4		Quasar 670	
4062356	mSlfn2_5		Quasar 670	
4062357	mSlfn2_6		Quasar 670	
4062358	mSlfn2_7		Quasar 670	
4062359	mSlfn2_8		Quasar 670	
4062360	mSlfn2_9		Quasar 670	
4062361	mSlfn2_10		Quasar 670	
4062362	mSlfn2_11		Quasar 670	
4062363	mSlfn2_12		Quasar 670	
4062364	mSlfn2_13		Quasar 670	
4062365	mSlfn2_14		Quasar 670	
4062366	mSlfn2_15		Quasar 670	
4062367	mSlfn2_16		Quasar 670	
4062368	mSlfn2_17		Quasar 670	
4062369	mSlfn2_18		Quasar 670	
4062370	mSlfn2_19		Quasar 670	
4062371	mSlfn2_20		Quasar 670	
4062372	mSlfn2_21		Quasar 670	
4062373	mSlfn2_22		Quasar 670	
4062374	mSlfn2_23		Quasar 670	
4062375	mSlfn2_24		Quasar 670	
4062376	mSlfn2_25		Quasar 670	
4062377	mSlfn2_26		Quasar 670	
4062378	mSlfn2_27		Quasar 670	
4062379	mSlfn2_28		Quasar 670	
4062380	mSlfn2_29		Quasar 670	
4062381	mSlfn2_30		Quasar 670	
4062382	mSlfn2_31		Quasar 670	
4062383	mSlfn2_32		Quasar 670	
4062384	mSlfn2_33		Quasar 670	
4062385	mSlfn2_34		Quasar 670	
4062386	mSlfn2_35		Quasar 670	
4062387	mSlfn2_36		Quasar 670	
4062388	mSlfn2_37		Quasar 670	
4062389	mSlfn2_38		Quasar 670	
4062390	mSlfn2_39		Quasar 670	
4062391	mSlfn2_40		Quasar 670	
4062392	mSlfn2_41		Quasar 670	
4062393	mSlfn2_42		Quasar 670	
4062394	mSlfn2_43		Quasar 670	
4062395	mSlfn2_44		Quasar 670	
4062396	mSlfn2_45		Quasar 670	
4062397	mSlfn2_46		Quasar 670	
4062398	mSlfn2_47		Quasar 670	
4062399	mSlfn2_48		Quasar 670	
4062592	mSnai2_1		Quasar 670	
4062593	mSnai2_2		Quasar 670	
4062594	mSnai2_3		Quasar 670	
4062595	mSnai2_4		Quasar 670	
4062596	mSnai2_5		Quasar 670	
4062597	mSnai2_6		Quasar 670	
4062598	mSnai2_7		Quasar 670	
4062599	mSnai2_8		Quasar 670	
4062600	mSnai2_9		Quasar 670	
4062601	mSnai2_10		Quasar 670	
4062602	mSnai2_11		Quasar 670	
4062603	mSnai2_12		Quasar 670	
4062604	mSnai2_13		Quasar 670	
4062605	mSnai2_14		Quasar 670	
4062606	mSnai2_15		Quasar 670	
4062607	mSnai2_16		Quasar 670	
4062608	mSnai2_17		Quasar 670	
4062609	mSnai2_18		Quasar 670	
4062610	mSnai2_19		Quasar 670	
4062611	mSnai2_20		Quasar 670	
4062612	mSnai2_21		Quasar 670	
4062613	mSnai2_22		Quasar 670	
4062614	mSnai2_23		Quasar 670	
4062615	mSnai2_24		Quasar 670	
4062616	mSnai2_25		Quasar 670	
4062617	mSnai2_26		Quasar 670	
4062618	mSnai2_27		Quasar 670	
4062619	mSnai2_28		Quasar 670	
4062620	mSnai2_29		Quasar 670	
4062621	mSnai2_30		Quasar 670	
4062622	mSnai2_31		Quasar 670	
4062623	mSnai2_32		Quasar 670	
4062624	mSnai2_33		Quasar 670	
4062625	mSnai2_34		Quasar 670	
4062626	mSnai2_35		Quasar 670	
4062627	mSnai2_36		Quasar 670	
4062628	mSnai2_37		Quasar 670	
4062629	mSnai2_38		Quasar 670	
4062630	mSnai2_39		Quasar 670	
4062631	mSnai2_40		Quasar 670	
4062632	mSnai2_41		Quasar 670	
4062633	mSnai2_42		Quasar 670	
4062634	mSnai2_43		Quasar 670	
4062635	mSnai2_44		Quasar 670	
4062636	mSnai2_45		Quasar 670	
4062637	mSnai2_46		Quasar 670	
4062638	mSnai2_47		Quasar 670	
4062639	mSnai2_48		Quasar 670	
4062784	mtroy_3UTR_set2_1		Quasar 670	
4062785	mtroy_3UTR_set2_2		Quasar 670	
4062786	mtroy_3UTR_set2_3		Quasar 670	
4062787	mtroy_3UTR_set2_4		Quasar 670	
4062788	mtroy_3UTR_set2_5		Quasar 670	
4062789	mtroy_3UTR_set2_6		Quasar 670	
4062790	mtroy_3UTR_set2_7		Quasar 670	
4062791	mtroy_3UTR_set2_8		Quasar 670	
4062792	mtroy_3UTR_set2_9		Quasar 670	
4062793	mtroy_3UTR_set2_10		Quasar 670	
4062794	mtroy_3UTR_set2_11		Quasar 670	
4062795	mtroy_3UTR_set2_12		Quasar 670	
4062796	mtroy_3UTR_set2_13		Quasar 670	
4062797	mtroy_3UTR_set2_14		Quasar 670	
4062798	mtroy_3UTR_set2_15		Quasar 670	
4062799	mtroy_3UTR_set2_16		Quasar 670	
4062800	mtroy_3UTR_set2_17		Quasar 670	
4062801	mtroy_3UTR_set2_18		Quasar 670	
4062802	mtroy_3UTR_set2_19		Quasar 670	
4062803	mtroy_3UTR_set2_20		Quasar 670	
4062804	mtroy_3UTR_set2_21		Quasar 670	
4062805	mtroy_3UTR_set2_22		Quasar 670	
4062806	mtroy_3UTR_set2_23		Quasar 670	
4062807	mtroy_3UTR_set2_24		Quasar 670	
4062808	mtroy_3UTR_set2_25		Quasar 670	
4062809	mtroy_3UTR_set2_26		Quasar 670	
4062810	mtroy_3UTR_set2_27		Quasar 670	
4062811	mtroy_3UTR_set2_28		Quasar 670	
4062812	mtroy_3UTR_set2_29		Quasar 670	
4062813	mtroy_3UTR_set2_30		Quasar 670	
4062814	mtroy_3UTR_set2_31		Quasar 670	
4062815	mtroy_3UTR_set2_32		Quasar 670	
4062816	mtroy_3UTR_set2_33		Quasar 670	
4062817	mtroy_3UTR_set2_34		Quasar 670	
4062818	mtroy_3UTR_set2_35		Quasar 670	
4062819	mtroy_3UTR_set2_36		Quasar 670	
4062820	mtroy_3UTR_set2_37		Quasar 670	
4062821	mtroy_3UTR_set2_38		Quasar 670	
4062822	mtroy_3UTR_set2_39		Quasar 670	
4062823	mtroy_3UTR_set2_40		Quasar 670	
4062824	mtroy_3UTR_set2_41		Quasar 670	
4062825	mtroy_3UTR_set2_42		Quasar 670	
4062826	mtroy_3UTR_set2_43		Quasar 670	
4062827	mtroy_3UTR_set2_44		Quasar 670	
4062828	mtroy_3UTR_set2_45		Quasar 670	
4062829	mtroy_3UTR_set2_46		Quasar 670	
4062830	mtroy_3UTR_set2_47		Quasar 670	
4062831	mtroy_3UTR_set2_48		Quasar 670	
4062736	mtroy_CDS_set1_1		Quasar 670	All samples failed
4062737	mtroy_CDS_set1_2		Quasar 670	All samples failed
4062738	mtroy_CDS_set1_3		Quasar 670	All samples failed
4062739	mtroy_CDS_set1_4		Quasar 670	All samples failed
4062740	mtroy_CDS_set1_5		Quasar 670	All samples failed
4062741	mtroy_CDS_set1_6		Quasar 670	All samples failed
4062742	mtroy_CDS_set1_7		Quasar 670	All samples failed
4062743	mtroy_CDS_set1_8		Quasar 670	All samples failed
4062744	mtroy_CDS_set1_9		Quasar 670	All samples failed
4062745	mtroy_CDS_set1_10		Quasar 670	All samples failed
4062746	mtroy_CDS_set1_11		Quasar 670	All samples failed
4062747	mtroy_CDS_set1_12		Quasar 670	All samples failed
4062748	mtroy_CDS_set1_13		Quasar 670	All samples failed
4062749	mtroy_CDS_set1_14		Quasar 670	All samples failed
4062750	mtroy_CDS_set1_15		Quasar 670	All samples failed
4062751	mtroy_CDS_set1_16		Quasar 670	All samples failed
4062752	mtroy_CDS_set1_17		Quasar 670	All samples failed
4062753	mtroy_CDS_set1_18		Quasar 670	All samples failed
4062754	mtroy_CDS_set1_19		Quasar 670	All samples failed
4062755	mtroy_CDS_set1_20		Quasar 670	All samples failed
4062756	mtroy_CDS_set1_21		Quasar 670	All samples failed
4062757	mtroy_CDS_set1_22		Quasar 670	All samples failed
4062758	mtroy_CDS_set1_23		Quasar 670	All samples failed
4062759	mtroy_CDS_set1_24		Quasar 670	All samples failed
4062760	mtroy_CDS_set1_25		Quasar 670	All samples failed
4062761	mtroy_CDS_set1_26		Quasar 670	All samples failed
4062762	mtroy_CDS_set1_27		Quasar 670	All samples failed
4062763	mtroy_CDS_set1_28		Quasar 670	All samples failed
4062764	mtroy_CDS_set1_29		Quasar 670	All samples failed
4062765	mtroy_CDS_set1_30		Quasar 670	All samples failed
4062766	mtroy_CDS_set1_31		Quasar 670	All samples failed
4062767	mtroy_CDS_set1_32		Quasar 670	All samples failed
4062768	mtroy_CDS_set1_33		Quasar 670	All samples failed
4062769	mtroy_CDS_set1_34		Quasar 670	All samples failed
4062770	mtroy_CDS_set1_35		Quasar 670	All samples failed
4062771	mtroy_CDS_set1_36		Quasar 670	All samples failed
4062772	mtroy_CDS_set1_37		Quasar 670	All samples failed
4062773	mtroy_CDS_set1_38		Quasar 670	All samples failed
4062774	mtroy_CDS_set1_39		Quasar 670	All samples failed
4062775	mtroy_CDS_set1_40		Quasar 670	All samples failed
4062776	mtroy_CDS_set1_41		Quasar 670	All samples failed
4062777	mtroy_CDS_set1_42		Quasar 670	All samples failed
4062778	mtroy_CDS_set1_43		Quasar 670	All samples failed
4062779	mtroy_CDS_set1_44		Quasar 670	All samples failed
4062780	mtroy_CDS_set1_45		Quasar 670	All samples failed
4062781	mtroy_CDS_set1_46		Quasar 670	All samples failed
4062782	mtroy_CDS_set1_47		Quasar 670	All samples failed
4062783	mtroy_CDS_set1_48		Quasar 670	All samples failed
4062544	mWnt4_1		Quasar 670	
4062545	mWnt4_2		Quasar 670	
4062546	mWnt4_3		Quasar 670	
4062547	mWnt4_4		Quasar 670	
4062548	mWnt4_5		Quasar 670	
4062549	mWnt4_6		Quasar 670	
4062550	mWnt4_7		Quasar 670	
4062551	mWnt4_8		Quasar 670	
4062552	mWnt4_9		Quasar 670	
4062553	mWnt4_10		Quasar 670	
4062554	mWnt4_11		Quasar 670	
4062555	mWnt4_12		Quasar 670	
4062556	mWnt4_13		Quasar 670	
4062557	mWnt4_14		Quasar 670	
4062558	mWnt4_15		Quasar 670	
4062559	mWnt4_16		Quasar 670	
4062560	mWnt4_17		Quasar 670	
4062561	mWnt4_18		Quasar 670	
4062562	mWnt4_19		Quasar 670	
4062563	mWnt4_20		Quasar 670	
4062564	mWnt4_21		Quasar 670	
4062565	mWnt4_22		Quasar 670	
4062566	mWnt4_23		Quasar 670	
4062567	mWnt4_24		Quasar 670	
4062568	mWnt4_25		Quasar 670	
4062569	mWnt4_26		Quasar 670	
4062570	mWnt4_27		Quasar 670	
4062571	mWnt4_28		Quasar 670	
4062572	mWnt4_29		Quasar 670	
4062573	mWnt4_30		Quasar 670	
4062574	mWnt4_31		Quasar 670	
4062575	mWnt4_32		Quasar 670	
4062576	mWnt4_33		Quasar 670	
4062577	mWnt4_34		Quasar 670	
4062578	mWnt4_35		Quasar 670	
4062579	mWnt4_36		Quasar 670	
4062580	mWnt4_37		Quasar 670	
4062581	mWnt4_38		Quasar 670	
4062582	mWnt4_39		Quasar 670	
4062583	mWnt4_40		Quasar 670	
4062584	mWnt4_41		Quasar 670	
4062585	mWnt4_42		Quasar 670	
4062586	mWnt4_43		Quasar 670	
4062587	mWnt4_44		Quasar 670	
4062588	mWnt4_45		Quasar 670	
4062589	mWnt4_46		Quasar 670	
4062590	mWnt4_47		Quasar 670	
4062591	mWnt4_48		Quasar 670	
4043098	Ricin_beacon2	Thiol C6 SS		ms not oklow yield at ODs 03/14/14 AG
4049993	C11 MB-TOB aptamer	Thiol C11 SS	Methylene Blue	
4049978	UIP	Thiol C6 SS	Methylene Blue	poor purity: TS
4062193	mKiss1 qRTPCR probe	CAL Fluor Gold 540	BHQ-1	
4062056	TEM 312-S21g-CalOr	CAL Fluor Orange 560	BHQ-1	
4062059	TEM 481-S16-BHQ		BHQ-2	DMT on: TS
4062060	TEM 482-S16-BHQ		BHQ-2	DMT on: TS
4062057	TEM 678-S18-Q	BHQ-2	Quasar 670	
4062058	TEM 695-S17-BHQ	BHQ-2	Spacer C3	
4062832	NPR1 NM_000906.3 - P1	FAM	BHQ-1	
4062835	NPR2 NM_003995.3 - P1	FAM	BHQ-1	
4062838	NPR3 NM_001204375.1 - P1	FAM	BHQ-1	
4062841	CORIN NM_006587.3 - P1	FAM	BHQ-1	
4062833	NPR1 NM_000906.3 - F			
4062834	NPR1 NM_000906.3 - R			
4062836	NPR2 NM_003995.3 - F			
4062837	NPR2 NM_003995.3 - R			
4062839	NPR3 NM_001204375.1 - F			
4062840	NPR3 NM_001204375.1 - R			
4062842	CORIN NM_006587.3 - F			
4062843	CORIN NM_006587.3 - R			
4063232	bt TUBA4A_1		CAL Fluor Red 590	
4063233	bt TUBA4A_2		CAL Fluor Red 590	
4063234	bt TUBA4A_3		CAL Fluor Red 590	
4063235	bt TUBA4A_4		CAL Fluor Red 590	
4063236	bt TUBA4A_5		CAL Fluor Red 590	
4063237	bt TUBA4A_6		CAL Fluor Red 590	
4063238	bt TUBA4A_7		CAL Fluor Red 590	
4063239	bt TUBA4A_8		CAL Fluor Red 590	
4063240	bt TUBA4A_9		CAL Fluor Red 590	
4063241	bt TUBA4A_10		CAL Fluor Red 590	
4063242	bt TUBA4A_11		CAL Fluor Red 590	
4063243	bt TUBA4A_12		CAL Fluor Red 590	
4063244	bt TUBA4A_13		CAL Fluor Red 590	
4063245	bt TUBA4A_14		CAL Fluor Red 590	
4063246	bt TUBA4A_15		CAL Fluor Red 590	
4063247	bt TUBA4A_16		CAL Fluor Red 590	
4063248	bt TUBA4A_17		CAL Fluor Red 590	
4063249	bt TUBA4A_18		CAL Fluor Red 590	
4063250	bt TUBA4A_19		CAL Fluor Red 590	
4063251	bt TUBA4A_20		CAL Fluor Red 590	
4063252	bt TUBA4A_21		CAL Fluor Red 590	
4063253	bt TUBA4A_22		CAL Fluor Red 590	
4063254	bt TUBA4A_23		CAL Fluor Red 590	
4063255	bt TUBA4A_24		CAL Fluor Red 590	
4063256	bt TUBA4A_25		CAL Fluor Red 590	
4063257	bt TUBA4A_26		CAL Fluor Red 590	
4063258	bt TUBA4A_27		CAL Fluor Red 590	
4063259	bt TUBA4A_28		CAL Fluor Red 590	
4063260	bt TUBA4A_29		CAL Fluor Red 590	
4063261	bt TUBA4A_30		CAL Fluor Red 590	
4063262	bt TUBA4A_31		CAL Fluor Red 590	
4063263	bt TUBA4A_32		CAL Fluor Red 590	
4063264	bt TUBA4A_33		CAL Fluor Red 590	
4063265	bt TUBA4A_34		CAL Fluor Red 590	
4063266	bt TUBA4A_35		CAL Fluor Red 590	
4063267	bt TUBA4A_36		CAL Fluor Red 590	
4063268	bt TUBA4A_37		CAL Fluor Red 590	
4063269	bt TUBA4A_38		CAL Fluor Red 590	
4063270	smHIV-ENV-GFP_1		C3-Fluorescein	
4063271	smHIV-ENV-GFP_2		C3-Fluorescein	
4063272	smHIV-ENV-GFP_3		C3-Fluorescein	
4063273	smHIV-ENV-GFP_4		C3-Fluorescein	
4063274	smHIV-ENV-GFP_5		C3-Fluorescein	
4063275	smHIV-ENV-GFP_6		C3-Fluorescein	
4063276	smHIV-ENV-GFP_7		C3-Fluorescein	
4063277	smHIV-ENV-GFP_8		C3-Fluorescein	
4063278	smHIV-ENV-GFP_9		C3-Fluorescein	
4063279	smHIV-ENV-GFP_10		C3-Fluorescein	
4063280	smHIV-ENV-GFP_11		C3-Fluorescein	
4063281	smHIV-ENV-GFP_12		C3-Fluorescein	
4063282	smHIV-ENV-GFP_13		C3-Fluorescein	
4063283	smHIV-ENV-GFP_14		C3-Fluorescein	
4063284	smHIV-ENV-GFP_15		C3-Fluorescein	
4063285	smHIV-ENV-GFP_16		C3-Fluorescein	
4063286	smHIV-ENV-GFP_17		C3-Fluorescein	
4063287	smHIV-ENV-GFP_18		C3-Fluorescein	
4063288	smHIV-ENV-GFP_19		C3-Fluorescein	
4063289	smHIV-ENV-GFP_20		C3-Fluorescein	
4063290	smHIV-ENV-GFP_21		C3-Fluorescein	
4063291	smHIV-ENV-GFP_22		C3-Fluorescein	
4063292	smHIV-ENV-GFP_23		C3-Fluorescein	
4063293	smHIV-ENV-GFP_24		C3-Fluorescein	
4063294	smHIV-ENV-GFP_25		C3-Fluorescein	
4063295	smHIV-ENV-GFP_26		C3-Fluorescein	
4063296	smHIV-ENV-GFP_27		C3-Fluorescein	
4063297	smHIV-ENV-GFP_28		C3-Fluorescein	
4063298	smHIV-ENV-GFP_29		C3-Fluorescein	
4063299	smHIV-ENV-GFP_30		C3-Fluorescein	
4063300	smHIV-ENV-GFP_31		C3-Fluorescein	
4063301	smHIV-ENV-GFP_32		C3-Fluorescein	
4063302	smHIV-ENV-GFP_33		C3-Fluorescein	
4063303	smHIV-ENV-GFP_34		C3-Fluorescein	
4063304	smHIV-ENV-GFP_35		C3-Fluorescein	
4063305	smHIV-ENV-GFP_36		C3-Fluorescein	
4063306	smHIV-ENV-GFP_37		C3-Fluorescein	
4063307	smHIV-ENV-GFP_38		C3-Fluorescein	
4063308	smHIV-ENV-GFP_39		C3-Fluorescein	
4063309	smHIV-ENV-GFP_40		C3-Fluorescein	
4063310	smHIV-ENV-GFP_41		C3-Fluorescein	
4063311	smHIV-ENV-GFP_42		C3-Fluorescein	
4063312	smHIV-ENV-GFP_43		C3-Fluorescein	
4063313	smHIV-ENV-GFP_44		C3-Fluorescein	
4056187	QS-S653NC-F2			
4056191	QS-S653NA-F2			
4056220	VSP7229			
4058338	Hu CYP3A4 RP			
4058434	GV132R2			
4058445	5EndForCirc			
4058456	AN357			wobble ok: TS
4061267	PEDN+27333-F			
4061282	Cal/Mex F+4829			wobble ok: TS
4062061	GeoB For 65d			
4062062	GeoB Rev 65d			
4062064	GeoB S1 R			
4062065	GeoB S1 F			
4062067	WN3'NC FOR			
4062069	WN3'NC REV			
4062070	RNP FOR			
4062072	RNP REV			
4062100	BRSV FORWARD			
4062101	BRSV REVERSE			
4062103	INTIMIN FORWARD			
4062104	INTIMIN REVERSE			
4062106	ADV R-459			
4062107	ADV F-129			
4062108	ADV F-127			
4062109	ADV R-526			
4062110	InfA-F			wobble ok: TS
4062111	InfA-R			wobble ok: TS
4062113	HA1-F			wobble ok: TS
4062114	HA1-R			wobble ok: TS
4062116	HA3-F			wobble ok: TS
4062117	HA3-R			
4062119	pdm InfA-F			
4062120	pdm InfA-R			
4062122	pdm HA1-F			
4062123	pdm HA1-R			wobble ok: TS
4062125	InfB-F			wobble ok: TS
4062126	InfB-R			
4062128	RP-F			
4062129	RP-R			
4062131	SW InfA-F			
4062132	SW InfA-R			wobble ok: TS
4062168	Cog 1R			wobble ok: TS
4062170	Cog 2F			
4062171	Cog 2R			
4062173	G2SKF			wobble ok: TS
4062174	G2SKR			wobble ok: TS
4062175	CapC			wobble ok: TS
4062177	CapD1			wobble ok: TS
4062191	2009 H1N1 Forward Cloning			
4062192	2009 H1N1 Reverse Cloning			
4063208	rpoB FP			
4063208	rpoB FP			
4063209	Dros. SPC FP			
4063209	Dros. SPC FP			
4063210	rpoB Alt_7 RP			
4063210	rpoB Alt_7 RP			
4063211	Dros. SPC RP			
4063211	Dros. SPC RP			
4063214	devR FP			
4063214	devR FP			
4063215	devR RP			
4063215	devR RP			
4063216	IS6110 FP			
4063216	IS6110 FP			
4063217	IS6110 RP			
4063217	IS6110 RP			
4062026	H7-A			
4062027	H7-B			
4062028	M8F			
4062029	M8R			
4062033	LNFP(NewLambda Fwd)			
4062034	LNFP(NewLambda Fwd)			
4062035	NDM Forward			
4062036	NDM Forward			
4062037	NDM Reverse			
4062038	NDM Reverse			pink primers 3/12/2014 la
4062039	OXA-48 Forward			
4062040	OXA-48 Forward			
4062041	OXA-48 Reverse			
4062042	OXA-48 Reverse			
4062043	OXA-48B Reverse			
4062044	OXA-48B Reverse			
4062045	IMI Forward			
4062046	IMI Reverse			pink primers 3/12/2014 lawobble
4062047	GES Forward			
4062048	GES Reverse			wobble
4062049	MPV Reverse			
4062050	MPV Reverse			
4062051	MPV Reverse			
4062052	KPC Forward			
4062053	KPC Forward			
4062054	KPC Reverse			pink primers 3/12/2014 la
4062055	KPC Reverse			
4062077	zS1pr1_F3			
4062078	zS1pr1_R3			
4062080	zS1pr1_F4			
4062081	zS1pr1_R4			
4062178	p4R-320-SalIns			
4062179	p4Rca-32-SalIns			
4062180	pNF3-BamHIns			pink primers 3/12/2014 la
4062181	pNF3d-BamHIns			
4062183	19670			
4062184	060302J1			
4063167	M.tb H37Rv_Rv0559c_FP			
4063168	Mtb H37Rv_Rv0560c_FP			
4063169	M.tb H37Rv_Rv0558_FP			
4063170	M.tb H37Rv_Rv0557_FP			
4063171	M.tb H37Rv_Rv2887_FP			pink primers 3/12/2014 la
4063172	M.tb H37Rv_Rv0559c_RP			
4063173	Mtb H37Rv_Rv0560c_RP			
4063174	M.tb H37Rv_Rv0558_RP			
4063175	M.tb H37Rv_Rv0557_RP			
4063176	M.tb H37Rv_Rv2887_RP			
4063178	PLA2G7 For v4			
4063179	PLA2G7 Rev v4			
4043568	SuHV_1F	Biotin		Relot for DMTRDMT, purity below 90%: TSsee ss286625 for synth info
4053565	Gardnerella Vaginalis_F			
4063192	L.lactis_V1-f			Poor yield PAx D8-1; BC
4063193	L.lactis_V2-f			
4063194	L.lactis_V1-r			
4063195	L.lactis_V2-r			
4063196	HCV-AX-f			low yield - 03/13/14 sm
4063197	HCV-AX-r			
4063198	HBV-AX-f			wobble
4063199	HBV-AX-r			
4063200	HBV-AX-r1			
4063201	HIV-1-AX-f			
4063202	HIV-1-AX-r			
4063203	HIV-1-AX-r1			
4063162	M.tb H37Rv_Rv0559c_Probe	FAM	BHQ-1	
4063163	Mtb H37Rv_Rv0560c_Probe	FAM	BHQ-1	
4063164	M.tb H37Rv_Rv0558_Probe	FAM	BHQ-1	
4063165	M.tb H37Rv_Rv0557_Probe	FAM	BHQ-1	
4063166	M.tb H37Rv_Rv2887_Probe	FAM	BHQ-1	
4063177	PLA2G7 v4	FAM	BHQ-1	
4063186	hHEY1-DD	FAM	BHQ-1	
4063187	hVCL-DD	FAM	BHQ-1	
4063188	rFabp4-PP	FAM	BHQ-1	
4063189	hATP5B-DD	FAM	BHQ-1	
4063190	E.coli_spp-DD	FAM	BHQ-1	
4063191	T.vaginalis-DD	FAM	BHQ-1	
4042438	pcr60d-FB	Biotin		purity below 90%: TSsee ss287010 for synth. info 
4042446	pcr10c-RB	Biotin		see ss287011 for synth. info.
4058345	Hu GAPDH Probe	FAM	TAMRA	
4055795	5452 mTU_F			
4055801	5058U_F			
4055804	14316mTD2_F			
4056360	GATA4 WT_mRNA_1		T(CAL Fluor Red 635)	
4056361	GATA4 WT_mRNA_2		T(CAL Fluor Red 635)	
4056362	GATA4 WT_mRNA_3		T(CAL Fluor Red 635)	
4056363	GATA4 WT_mRNA_4		T(CAL Fluor Red 635)	
4056364	GATA4 WT_mRNA_5		T(CAL Fluor Red 635)	
4056365	GATA4 WT_mRNA_6		T(CAL Fluor Red 635)	
4056366	GATA4 WT_mRNA_7		T(CAL Fluor Red 635)	
4056367	GATA4 WT_mRNA_8		T(CAL Fluor Red 635)	
4056368	GATA4 WT_mRNA_9		T(CAL Fluor Red 635)	
4056369	GATA4 WT_mRNA_10		T(CAL Fluor Red 635)	
4056370	GATA4 WT_mRNA_11		T(CAL Fluor Red 635)	
4056371	GATA4 WT_mRNA_12		T(CAL Fluor Red 635)	
4056372	GATA4 WT_mRNA_13		T(CAL Fluor Red 635)	
4056373	GATA4 WT_mRNA_14		T(CAL Fluor Red 635)	
4056374	GATA4 WT_mRNA_15		T(CAL Fluor Red 635)	
4056375	GATA4 WT_mRNA_16		T(CAL Fluor Red 635)	
4056376	GATA4 WT_mRNA_17		T(CAL Fluor Red 635)	
4056377	GATA4 WT_mRNA_18		T(CAL Fluor Red 635)	
4056378	GATA4 WT_mRNA_19		T(CAL Fluor Red 635)	
4056379	GATA4 WT_mRNA_20		T(CAL Fluor Red 635)	
4056380	GATA4 WT_mRNA_21		T(CAL Fluor Red 635)	
4056381	GATA4 WT_mRNA_22		T(CAL Fluor Red 635)	
4056382	GATA4 WT_mRNA_23		T(CAL Fluor Red 635)	
4056383	GATA4 WT_mRNA_24		T(CAL Fluor Red 635)	
4056384	GATA4 WT_mRNA_25		T(CAL Fluor Red 635)	
4056385	GATA4 WT_mRNA_26		T(CAL Fluor Red 635)	
4056386	GATA4 WT_mRNA_27		T(CAL Fluor Red 635)	
4056387	GATA4 WT_mRNA_28		T(CAL Fluor Red 635)	
4056388	GATA4 WT_mRNA_29		T(CAL Fluor Red 635)	
4056389	GATA4 WT_mRNA_30		T(CAL Fluor Red 635)	
4056390	GATA4 WT_mRNA_31		T(CAL Fluor Red 635)	
4056391	GATA4 WT_mRNA_32		T(CAL Fluor Red 635)	
4056392	GATA4 WT_mRNA_33		T(CAL Fluor Red 635)	
4056393	GATA4 WT_mRNA_34		T(CAL Fluor Red 635)	
4056394	GATA4 WT_mRNA_35		T(CAL Fluor Red 635)	
4056395	GATA4 WT_mRNA_36		T(CAL Fluor Red 635)	
4056396	GATA4 WT_mRNA_37		T(CAL Fluor Red 635)	
4056397	GATA4 WT_mRNA_38		T(CAL Fluor Red 635)	
4056398	GATA4 WT_mRNA_39		T(CAL Fluor Red 635)	
4056399	GATA4 WT_mRNA_40		T(CAL Fluor Red 635)	
4056400	GATA4 WT_mRNA_41		T(CAL Fluor Red 635)	
4056401	GATA4 WT_mRNA_42		T(CAL Fluor Red 635)	
4056402	GATA4 WT_mRNA_43		T(CAL Fluor Red 635)	
4056403	GATA4 WT_mRNA_44		T(CAL Fluor Red 635)	
4056404	GATA4 WT_mRNA_45		T(CAL Fluor Red 635)	
4056405	GATA4 WT_mRNA_46		T(CAL Fluor Red 635)	
4056406	GATA4 WT_mRNA_47		T(CAL Fluor Red 635)	
4056407	GATA4 WT_mRNA_48		T(CAL Fluor Red 635)	
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062194	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062195	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062196	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062197	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062198	mADHfwd			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062199	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062200	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062201	mADHrev			
4062202	mADHrev			
4062202	mADHrev			
4062202	mADHrev			
4062202	mADHrev			
